Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Thielbar, Caleb",573204,FF,0.33,54.42,5.96,1.60,-134.98,-0.69,2.33,30.94,-11.43,2334,170
"Thielbar, Caleb",573204,FF,0.30,54.33,6.03,-1.82,-135.54,-1.52,2.75,30.32,-11.64,2363,167
"Thielbar, Caleb",573204,CU,0.19,54.30,6.06,1.44,-104.63,3.38,-6.78,19.57,-42.36,2405,327
"Thielbar, Caleb",573204,CU,0.12,54.21,6.01,2.05,-108.02,0.08,-7.37,21.39,-42.76,2456,331
"Thielbar, Caleb",573204,FF,0.02,54.05,6.07,-2.05,-137.97,-6.03,6.75,32.23,-10.41,2409,161
"Thielbar, Caleb",573204,FF,0.25,54.33,6.05,-2.10,-138.17,-4.37,3.14,31.15,-12.76,2254,162
"Thielbar, Caleb",573204,CU,-0.04,54.57,5.98,-2.62,-109.61,-0.69,-5.72,22.73,-43.69,2499,335
"Thielbar, Caleb",573204,FF,0.34,54.41,6.01,-4.78,-137.07,-2.27,3.61,30.64,-12.80,2224,159
"Thielbar, Caleb",573204,FF,0.37,54.43,6.03,-1.26,-136.85,0.48,3.37,30.84,-14.65,2237,162
"Thielbar, Caleb",573204,FF,0.14,54.44,6.10,-0.15,-138.16,-4.12,5.02,33.67,-11.98,2329,165
"Thielbar, Caleb",573204,FF,0.34,54.35,6.06,-3.51,-137.56,-4.80,3.51,32.28,-10.30,2326,159
"Thielbar, Caleb",573204,FF,0.24,54.22,6.08,-0.68,-136.80,-7.84,3.88,31.70,-8.81,2293,158
"Thielbar, Caleb",573204,FF,0.15,54.11,6.11,0.26,-136.73,-3.37,3.03,30.19,-13.61,2347,168
"Thielbar, Caleb",573204,SL,0.47,54.34,5.88,-3.80,-120.48,-6.62,-15.05,26.17,-32.05,2466,296
"Thielbar, Caleb",573204,SL,0.49,54.61,5.88,3.06,-120.06,-1.97,-12.06,23.85,-28.72,2333,271
"Thielbar, Caleb",573204,FF,0.18,54.14,6.01,0.04,-134.79,-8.71,4.66,29.62,-13.09,2232,168
"Thielbar, Caleb",573204,FF,0.34,54.15,5.95,-0.03,-134.97,-5.39,0.17,27.87,-8.73,2291,164
"Thielbar, Caleb",573204,FF,0.55,54.21,5.88,-1.99,-134.98,-9.44,6.05,29.94,-5.33,2403,159
"Thielbar, Caleb",573204,FF,0.38,54.22,5.99,0.94,-135.36,-7.80,3.50,29.64,-8.08,2387,164
"Thielbar, Caleb",573204,FF,0.23,54.45,6.05,-0.87,-136.28,-7.96,2.64,29.05,-6.91,2403,164
"Thielbar, Caleb",573204,FF,0.19,54.23,6.03,0.23,-134.40,-3.81,2.24,31.10,-8.70,2382,168
"Thielbar, Caleb",573204,FF,0.33,54.21,6.04,0.60,-134.93,-3.92,3.12,32.21,-7.68,2375,166
"Thielbar, Caleb",573204,FF,0.29,54.46,6.13,-0.08,-134.39,-5.78,1.72,32.57,-6.23,2388,165
"Thielbar, Caleb",573204,FF,0.17,54.34,6.03,-1.12,-136.79,-7.07,3.34,27.79,-13.88,2338,164
"Thielbar, Caleb",573204,FF,0.22,54.25,5.95,-2.54,-136.92,-6.12,5.45,27.84,-14.68,2265,168
"Thielbar, Caleb",573204,SL,0.64,54.36,5.89,1.49,-120.03,-0.51,-14.48,23.09,-34.17,2392,296
"Thielbar, Caleb",573204,FF,0.08,54.40,6.05,-0.78,-137.16,-6.38,4.82,30.60,-12.23,2391,162
"Thielbar, Caleb",573204,CU,0.12,54.33,6.07,3.07,-105.07,2.61,-9.84,18.71,-45.26,2372,330
"Thielbar, Caleb",573204,FF,0.29,54.31,5.98,-2.40,-138.46,-6.49,5.69,28.64,-12.27,2404,159
"Thielbar, Caleb",573204,FF,0.21,54.26,6.02,0.00,-137.26,-5.58,1.85,25.19,-14.68,2416,167
"Thielbar, Caleb",573204,CU,0.09,54.20,5.96,1.08,-109.34,-1.92,-7.25,20.03,-42.74,2420,336
"Thielbar, Caleb",573204,FF,0.25,54.18,6.03,-0.15,-135.31,-4.81,1.55,25.99,-15.13,2328,167
"Thielbar, Caleb",573204,FF,0.22,54.34,5.94,-2.70,-137.99,-4.62,2.53,28.03,-12.31,2360,161
"Thielbar, Caleb",573204,CU,0.29,54.35,6.02,0.49,-109.93,-3.22,-8.05,22.13,-42.22,2507,330
"Thielbar, Caleb",573204,CU,0.20,54.30,6.00,2.56,-108.43,2.09,-10.12,21.17,-44.18,2513,329
"Thielbar, Caleb",573204,FF,0.38,54.40,6.09,-0.30,-138.12,-4.32,0.50,32.16,-11.38,2427,162
"Thielbar, Caleb",573204,FF,0.31,54.44,6.03,-1.90,-136.71,-4.44,3.89,31.44,-10.76,2385,160
"Thielbar, Caleb",573204,CU,0.17,54.44,6.03,0.45,-106.41,-0.19,-6.47,20.80,-42.55,2460,334
"Thielbar, Caleb",573204,SL,0.54,54.25,5.94,1.36,-118.82,-1.25,-8.13,22.54,-33.90,2450,297
"Thielbar, Caleb",573204,CU,0.13,54.29,6.03,0.13,-107.64,0.67,-6.03,20.12,-42.60,2445,333
"Thielbar, Caleb",573204,SL,0.56,54.16,5.92,-0.51,-117.96,-3.86,-10.36,21.71,-30.44,2428,297
"Thielbar, Caleb",573204,FF,0.47,54.18,6.02,-0.73,-136.28,-5.30,5.90,28.78,-12.60,2344,162
"Thielbar, Caleb",573204,SL,0.47,54.15,5.89,-2.65,-120.40,-7.86,-7.43,24.13,-30.05,2492,300
"Thielbar, Caleb",573204,CU,0.19,54.13,6.05,-0.20,-106.44,1.72,-4.96,19.70,-42.62,2374,331
"Thielbar, Caleb",573204,SL,0.62,54.33,6.02,-0.68,-116.54,-0.12,-9.58,21.64,-29.11,2324,286
"Thielbar, Caleb",573204,CU,0.22,54.09,6.03,-0.53,-106.03,2.18,-5.22,19.48,-42.51,2459,334
"Thielbar, Caleb",573204,CU,0.24,53.98,6.01,2.56,-106.61,2.11,-4.61,20.10,-43.85,2520,336
"Thielbar, Caleb",573204,FF,0.38,54.10,6.07,-1.94,-134.30,-4.44,5.57,28.00,-11.39,2254,161
"Thielbar, Caleb",573204,FF,0.29,54.05,6.02,-5.63,-135.15,-8.12,6.09,28.21,-9.52,2323,162
"Thielbar, Caleb",573204,CU,0.29,54.14,6.08,-0.70,-103.85,2.11,-4.09,19.13,-42.46,2405,333
"Thielbar, Caleb",573204,FF,0.44,54.37,6.15,-2.68,-132.42,-1.44,3.85,27.99,-12.94,2258,168
"Thielbar, Caleb",573204,SL,0.50,54.49,5.88,-0.10,-119.69,0.91,-11.43,24.10,-29.77,2335,282
"Thielbar, Caleb",573204,FF,0.43,54.10,5.96,-4.92,-136.63,-5.72,2.76,31.71,-10.79,2379,163
"Thielbar, Caleb",573204,SL,0.46,54.24,5.99,0.33,-120.37,-3.60,-10.28,26.26,-32.78,2372,282
