Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Ober, Bailey",641927,FF,-1.74,53.53,5.72,4.79,-130.22,3.43,-6.38,24.10,-17.28,2136,210
"Ober, Bailey",641927,SL,-1.71,53.49,5.78,7.09,-118.99,-4.84,0.78,21.05,-32.92,2001,107
"Ober, Bailey",641927,FF,-1.71,53.66,5.76,4.35,-133.25,-3.92,-8.77,30.45,-13.62,2281,217
"Ober, Bailey",641927,FF,-1.61,53.44,5.78,8.01,-133.40,-5.54,-7.86,29.40,-13.95,2360,210
"Ober, Bailey",641927,FF,-1.57,53.67,5.78,4.73,-131.16,-2.67,-8.56,27.04,-16.26,2094,212
"Ober, Bailey",641927,CU,-1.50,53.56,5.93,4.01,-114.19,-0.44,3.02,21.21,-39.66,2181,39
"Ober, Bailey",641927,FF,-1.75,53.57,5.68,3.54,-130.76,2.99,-4.23,29.16,-17.49,2099,209
"Ober, Bailey",641927,CU,-1.60,53.67,5.87,2.46,-112.93,2.71,5.02,19.27,-39.04,2283,57
"Ober, Bailey",641927,CH,-1.85,53.70,5.68,5.32,-121.57,-1.35,-13.44,24.31,-28.90,1690,252
"Ober, Bailey",641927,FF,-1.72,53.50,5.71,6.44,-133.74,-3.18,-9.79,27.80,-17.11,2149,214
"Ober, Bailey",641927,FF,-1.82,53.69,5.71,4.97,-132.62,-3.91,-9.35,25.81,-16.10,2180,212
"Ober, Bailey",641927,SL,-1.81,53.76,5.66,6.22,-119.46,-3.12,3.99,21.78,-32.04,2197,120
"Ober, Bailey",641927,FF,-1.80,53.67,5.64,5.76,-131.19,-2.11,-9.56,28.08,-16.55,2077,211
"Ober, Bailey",641927,FF,-1.85,53.64,5.78,7.29,-131.25,-4.15,-12.20,28.36,-15.14,2244,212
"Ober, Bailey",641927,SL,-1.76,53.67,5.73,2.70,-118.70,-1.04,3.84,19.52,-33.65,2069,109
"Ober, Bailey",641927,SL,-1.77,53.61,5.66,6.60,-120.81,-4.79,4.18,24.63,-31.24,2160,121
"Ober, Bailey",641927,SL,-1.80,53.58,5.69,5.00,-121.46,-3.23,3.86,21.71,-30.99,2138,130
"Ober, Bailey",641927,SL,-1.86,53.56,5.73,5.73,-122.16,-1.61,4.05,20.46,-30.14,2121,152
"Ober, Bailey",641927,FF,-1.67,53.47,5.67,7.90,-130.83,-5.81,-12.25,23.85,-15.32,2117,219
"Ober, Bailey",641927,FF,-1.82,53.24,5.62,6.99,-131.14,-2.39,-8.97,23.97,-16.75,2246,217
"Ober, Bailey",641927,SL,-1.75,53.62,5.77,6.34,-120.10,-4.27,1.98,19.57,-31.74,2172,107
"Ober, Bailey",641927,FF,-1.95,53.53,5.64,5.48,-130.74,-4.64,-12.33,29.38,-16.09,2130,217
"Ober, Bailey",641927,SL,-1.78,53.63,5.67,4.93,-118.85,-1.38,5.17,21.62,-33.35,2057,95
"Ober, Bailey",641927,FF,-1.79,53.47,5.71,5.93,-131.90,-5.00,-9.26,28.07,-14.96,2226,217
"Ober, Bailey",641927,CU,-1.63,53.71,5.89,4.60,-111.15,-1.08,5.84,19.30,-39.41,2189,44
