Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Sands, Cole",663485,FS,-1.85,55.19,5.72,6.17,-120.95,-1.15,-10.96,25.77,-34.43,1222,257
"Sands, Cole",663485,FS,-2.03,55.05,5.60,5.90,-122.86,-2.17,-12.11,27.27,-34.22,1094,254
"Sands, Cole",663485,FF,-2.02,54.94,5.49,7.20,-133.25,-2.94,-13.52,31.97,-16.52,2420,231
"Sands, Cole",663485,FF,-1.95,54.89,5.36,10.76,-134.88,-6.63,-14.98,33.31,-15.32,2308,236
"Sands, Cole",663485,FS,-2.05,54.81,5.42,9.43,-123.33,-3.23,-16.23,26.47,-32.88,1299,261
"Sands, Cole",663485,FF,-1.95,55.00,5.52,8.76,-135.04,-3.63,-11.31,31.38,-15.91,2289,229
"Sands, Cole",663485,CU,-2.17,55.29,5.28,4.72,-113.59,-0.80,10.54,24.30,-36.25,2823,58
"Sands, Cole",663485,FS,-2.09,55.04,5.43,4.97,-122.62,-1.81,-11.47,27.32,-35.17,1080,263
"Sands, Cole",663485,FS,-1.98,54.93,5.45,6.23,-121.31,-3.07,-12.38,30.68,-39.32,1139,259
"Sands, Cole",663485,FF,-2.11,55.01,5.47,7.78,-133.03,-2.42,-10.53,30.99,-18.22,2336,234
"Sands, Cole",663485,FF,-2.13,55.06,5.64,4.06,-134.18,-0.45,-11.80,31.65,-17.86,2309,229
"Sands, Cole",663485,CU,-2.24,55.12,5.42,3.73,-114.59,0.30,13.60,24.92,-34.23,2792,65
"Sands, Cole",663485,FS,-1.95,55.01,5.57,5.38,-121.67,-1.24,-11.64,24.87,-29.87,1070,258
"Sands, Cole",663485,CU,-1.97,55.31,5.41,1.77,-113.80,-0.40,12.96,23.98,-34.25,2856,58
"Sands, Cole",663485,FC,-1.97,55.14,5.59,5.60,-125.68,-1.08,-1.93,25.96,-26.46,2434,214
"Sands, Cole",663485,FC,-1.94,55.10,5.64,6.22,-126.09,-4.30,0.83,25.88,-26.94,2475,223
"Sands, Cole",663485,FF,-1.92,54.91,5.59,11.40,-130.81,-5.43,-13.49,27.98,-19.02,2368,235
"Sands, Cole",663485,CU,-2.17,55.33,5.42,2.21,-112.82,0.48,13.31,23.84,-34.95,2847,64
"Sands, Cole",663485,FS,-1.95,54.91,5.53,7.91,-121.14,-5.01,-11.87,25.83,-30.33,1011,262
"Sands, Cole",663485,FS,-2.00,54.93,5.51,6.16,-122.93,-2.56,-9.99,26.37,-35.36,1144,261
"Sands, Cole",663485,CU,-2.10,55.20,5.34,6.15,-116.04,-2.31,13.34,25.88,-33.38,2860,58
"Sands, Cole",663485,CU,-2.17,55.21,5.38,5.58,-116.48,-2.20,12.22,25.03,-32.91,2766,57
"Sands, Cole",663485,FF,-2.21,54.97,5.52,7.83,-134.56,-2.33,-12.91,29.44,-20.26,2206,238
"Sands, Cole",663485,FF,-2.13,55.01,5.48,9.38,-132.38,-2.75,-16.96,29.59,-23.11,2342,235
"Sands, Cole",663485,CU,-2.12,55.10,5.36,3.94,-113.98,-0.36,13.54,24.83,-32.79,2742,62
"Sands, Cole",663485,FS,-2.16,54.99,5.46,9.83,-124.23,-6.52,-16.70,26.93,-30.09,1454,258
"Sands, Cole",663485,CU,-2.19,55.22,5.37,4.00,-115.21,-2.00,14.74,25.81,-34.20,3041,58
"Sands, Cole",663485,CU,-2.13,55.24,5.40,1.65,-114.99,-1.42,15.25,26.32,-34.52,2954,57
"Sands, Cole",663485,CU,-2.13,55.34,5.50,1.71,-113.80,-1.04,14.81,25.28,-33.46,2887,58
"Sands, Cole",663485,CU,-2.25,55.19,5.26,0.29,-117.00,0.99,15.11,24.09,-36.29,2923,62
"Sands, Cole",663485,FS,-2.20,55.08,5.36,7.61,-126.06,-2.35,-14.50,26.84,-30.36,1336,255
"Sands, Cole",663485,FS,-2.17,55.18,5.32,5.87,-123.93,-0.82,-10.30,25.54,-37.47,1245,256
"Sands, Cole",663485,CU,-2.08,55.12,5.23,-0.29,-113.52,1.63,13.74,21.59,-33.52,2795,63
"Sands, Cole",663485,CU,-2.13,55.38,5.26,2.31,-116.79,0.71,11.37,22.68,-39.29,2777,59
"Sands, Cole",663485,FS,-2.03,55.20,5.36,1.85,-125.00,-3.04,-9.89,24.47,-34.58,1103,255
"Sands, Cole",663485,FF,-2.18,55.22,5.33,5.41,-137.98,-1.90,-10.09,29.93,-16.60,2375,234
